key,value
41409,27702
18017,90579
39788,89046
19109,79406
22087,1205
7308,25649
10038,5884
40998,51070
25047,72968
17321,9147
23004,16869
9839,48825
10098,14672
14120,5605
17483,5113
34912,92392
28200,28109
43417,56186
23536,98443
47032,83054
32654,79134
10596,48362
1688,96727
33727,55725
11825,74744
43079,95062
28409,63724
28234,1537
36456,57735
27957,49702
24782,37818
42958,32242
32074,86032
44846,16601
38656,67424
40967,78310
21402,41171
1120,87805
34028,10067
44928,67059
49126,56875
29996,69920
45614,22770
3295,21369
42174,42501
1612,29303
13890,33802
29615,62920
21952,39040
18867,82157
40520,61961
11279,23293
2734,50949
15107,95530
21891,67508
24432,58302
19949,40293
38628,67909
2799,41303
6818,45482
11363,50330
30109,1746
30329,2676
38783,80951
4779,73658
45058,89123
7548,54895
12572,54841
22206,12751
46951,13058
5721,5156
11210,84523
22804,83505
48145,7726
14398,70279
18838,83365
47324,71274
46290,73085
41557,74144
24461,97981
32962,43252
27931,49158
22701,94191
30146,92572
38371,11660
34692,7274
3272,26093
37171,1927
37080,34411
43285,2136
125,72519
3549,27753
17935,38586
10579,88917
16108,52450
48904,36591
22699,41677
3485,76313
16979,75991
47687,14650
36166,82709
48432,22378
21135,90994
10909,38389
48199,27888
6794,12401
45900,96301
12743,1360
28859,35990
14318,73368
10825,93918
2111,37784
44999,69352
28522,52228
36791,81383
20675,84444
48814,52855
29196,56144
10303,94869
10547,20176
5620,76738
2875,30398
10080,34305
4995,65541
46870,86354
15183,97550
32543,55679
25867,48476
3948,50162
41140,74708
10738,52887
6464,91877
2951,10972
46948,28628
34034,77930
35729,7420
14661,18427
9107,78402
4697,66260
2171,78698
10412,4595
7800,32256
27672,70658
35817,25928
12864,13775
35059,56802
6094,80859
13893,56231
31449,84125
6058,16227
18730,13089
29269,13865
26164,63871
19729,6039
17630,13562
28229,60701
11365,97155
15384,17015
23064,43543
23195,36816
43345,61312
12873,32071
46653,20091
5492,37997
13198,90531
1532,6948
26645,42872
11256,79635
14473,11401
16721,20709
42875,97343
44359,31756
17,8929
12907,74020
13284,19972
43293,24027
26247,78960
43614,60851
37469,8637
39312,30231
8684,39624
26078,7138
29864,27828
12056,4899
10055,41475
10173,21282
32453,67471
21615,84752
31829,47211
1268,22869
14261,26190
40126,2047
6676,15612
3729,40634
34500,56333
44406,8352
9251,72992
37539,22421
3228,84506
39489,87075
37417,87526
39738,25275
1724,63721
32068,47992
49763,17072
17970,84842
45093,94219
33280,3365
27255,38627
25687,24607
6869,69483
29385,79653
946,43623
30063,24952
20351,59435
42126,72812
47424,45583
35742,45157
17676,87503
28344,51328
41562,7310
45013,72479
21956,56857
45162,75761
32752,4514
36046,50760
15559,97964
15617,62818
41236,80219
12453,48003
39471,58225
37632,50392
9005,69567
45970,75458
49512,84268
1656,81033
42991,96667
27743,49625
4343,85027
16879,11087
42091,79584
40773,72395
7558,83401
25186,12949
15947,89111
30534,72918
8420,55188
9245,2098
11352,46763
5169,94534
46714,51451
40302,16665
16900,92050
29711,99205
43899,10109
331,32515
384,61073
36090,93437
27746,96929
36927,66140
6524,78079
38826,52373
19237,23627
28156,35831
38501,12140
9616,4138
20614,82335
11444,34093
426,23637
46075,24714
19343,78204
49321,2860
33949,90425
35516,97713
25902,4583
28191,817
38671,68484
3669,43963
35441,33497
38960,69980
36264,61725
10496,79961
12812,9451
43315,75423
19522,73195
46275,71175
33240,27899
32944,46047
22491,1751
49719,9254
28288,96202
1626,57578
20379,54768
9469,44796
44608,93950
29629,73842
34003,82626
39957,90307
36686,88498
25935,62635
22172,52729
27116,8073
37781,13477
20362,58431
4912,39145
32549,76648
23323,72378
6079,63807
48504,83218
48825,30722
43596,98730
15360,5569
40085,91082
9766,20022
20959,61873
1267,27301
2642,52983
43398,10671
19477,82232
14971,89391
15040,43990
32729,63922
31878,85123
15691,59131
32946,80080
38609,74277
29749,98384
43901,48797
4015,52733
41685,95539
43191,12948
6310,83292
22273,67143
16512,29088
18282,4880
31871,61814
7528,53582
8724,87523
5848,65355
39986,20305
615,75568
8080,80883
9541,6500
1312,34782
14418,67938
2453,65513
43505,61395
19437,34267
48240,96835
27203,80429
40449,34155
32728,97393
31755,52692
7686,86377
27554,16691
47791,59245
24763,53080
24399,37948
3474,37892
17279,26617
29339,12591
32259,55030
39616,14119
40082,23116
17771,34836
42431,9999
3109,40722
41839,74238
36497,16135
440,92447
10371,122
5325,9466
35284,36874
47009,44735
9377,6151
40664,24222
44400,34141
20459,17561
25943,94458
28036,18807
10667,55739
16332,85252
44220,38238
34555,86603
35078,58858
10872,57581
18718,75326
15168,11205
36138,32728
34102,53505
29688,82088
8480,72825
20432,71531
47282,95942
47005,24903
45311,61852
42867,21832
47789,34494
36011,21160
39781,7504
30784,75008
29913,67821
25169,62888
16438,82564
20816,63515
35581,66731
23139,4966
43446,24583
15091,68463
7542,23569
31102,20985
14551,9581
9519,74273
23509,86562
20783,66811
7159,48668
38545,73195
38848,57613
1538,61213
2419,78677
14599,68993
17880,72577
26975,3571
13558,38239
18973,57195
37431,88886
30330,49435
9976,88626
33908,88562
32255,902
47838,95025
29179,55833
978,45273
9146,31114
8200,14569
18096,40174
33341,58985
24949,83526
34173,19286
3884,81480
31193,79571
9574,10019
3191,64470
28836,36630
20650,77567
34062,33097
47801,4170
7448,11633
11638,2384
18287,56559
22759,69489
15282,14563
21020,11528
5574,73479
21182,86689
49861,5558
41144,3597
37713,16421
14140,10722
23905,34172
31260,91998
24988,83589
32710,50542
545,89266
24644,54490
17687,75179
4359,96993
3320,61232
2928,30349
15395,15308
2113,6775
33212,78880
10464,95870
23993,17340
2476,62455
31681,67192
31656,69897
22978,58623
31856,70262
39419,62088
40249,39224
19368,46289
29132,9292
5493,47972
2063,49536
8450,51784
44203,3066
34184,61622
27257,41370
23753,6346
43950,54334
11148,41630
36535,16263
46213,10309
6865,68370
6243,99033
4111,32002
42404,7308
16221,26452
4881,20672
42261,50005
24008,3756
26982,74323
13074,35288
49302,80835
26007,47163
26859,5355
2941,64615
12707,99177
11136,8857
19048,62616
37219,25616
2119,42409
26586,29658
46558,42046
19559,39993
47573,3708
26482,96599
25850,6954
14014,75425
45755,33415
27643,14116
22439,8056
33659,79254
29939,15876
12225,72859
36171,49799
26442,55509
1134,30068
25964,12427
30383,69693
42598,2621
13667,39158
33709,30100
20109,82935
6915,84267
26656,29770
47896,88807
32451,39137
807,82360
22739,50464
30216,52351
16924,34712
905,24751
38893,30171
37855,56305
48379,39221
33019,20253
20512,21042
9305,81783
33957,6596
41300,39168
13732,67185
21550,43523
7143,16793
30494,84942
34277,34820
13399,33269
31971,72359
5981,56790
43184,42290
5142,900
9457,43080
24874,64913
7313,9372
33126,1714
39341,22823
43078,21968
32810,49745
45705,17917
35960,28626
37147,35569
19158,25558
5273,69931
46800,89468
6526,75178
24812,95654
24244,13646
30043,77586
40734,29047
36087,22596
38650,16442
704,78701
327,9020
28207,61634
794,23937
47817,57567
15791,82740
8966,71971
19510,2458
40683,36397
17884,20684
10387,52253
23248,4198
25638,67402
15347,46172
22051,67904
1355,23319
12127,77505
26076,78222
22092,20057
17007,86166
10308,75186
409,96357
42120,21775
48511,16098
25164,73692
49576,57056
48325,35629
11596,99026
8387,80294
46812,7121
33015,69837
42871,49407
44104,40279
35216,30550
1660,74117
45746,90497
13857,792
48961,60893
44972,90339
4924,39398
32286,28505
37031,4994
216,23219
7984,38055
19615,85556
39906,46647
29076,63356
6688,5105
1628,30522
14812,63298
3419,70480
17065,51133
27191,54029
31057,41150
46161,4863
45982,27027
30695,43087
8249,80553
14578,39736
34227,84705
49038,11233
20414,82815
46892,42387
25808,47867
24100,98329
10126,22595
43809,89684
4897,4390
9728,93434
40346,41311
43209,48143
33753,34039
416,33448
41348,86969
42382,66349
46138,90752
40628,45748
17793,83358
13779,82595
25877,21311
23568,65484
10510,73862
45250,31291
1801,62723
13183,39646
4060,61256
17899,82630
42466,67453
17502,65587
27928,3099
34404,95348
21973,16534
8849,48430
34154,47454
18283,33265
34079,42642
30152,62521
24863,76764
5969,60736
9326,54686
3377,67051
48642,27539
21799,41241
34512,34776
28984,70952
9720,97570
30302,10869
11214,5023
21372,27146
32593,58446
12858,4193
24627,99786
24280,74214
40109,5444
15983,96620
26739,52491
17591,61669
26819,20009
21245,86579
5355,38937
39510,97157
3876,88585
13902,41589
49575,99293
17222,51810
28672,40820
20035,41644
13880,25069
5806,6134
16306,70140
7260,17660
22040,27971
377,46367
20066,56766
14910,74310
29967,96431
21379,6732
41827,30811
3713,7657
46835,57728
10591,35533
26551,18396
35386,65068
34521,87532
5034,13473
29523,96977
38979,75127
43001,51285
4005,86364
1501,81004
38083,14128
25952,47098
47774,35165
23576,37468
10965,47089
49067,84305
14936,7338
5168,23900
7420,94336
44183,84037
34248,52402
35842,81828
14139,20135
9346,11593
47597,89932
898,98830
27567,39402
44013,53159
31808,45001
758,39382
34427,41283
20802,44686
12204,70597
47714,92495
25022,74679
591,65696
23146,17347
43212,53484
46054,88955
35003,9203
25358,29195
2666,54321
1003,3917
7117,36493
2261,93016
2199,98656
35816,10458
4827,24384
30488,45513
7163,78405
10064,29545
14194,60131
26909,53500
10834,87208
12764,88885
32234,45721
13947,11046
7720,77675
40133,29344
25493,52419
17738,87154
29922,4696
31553,88069
32491,67629
25168,26929
30778,62405
17527,69933
39755,73315
4915,21947
25163,25828
40732,37213
30603,42547
31827,79025
6769,21286
13948,39264
47167,96323
45072,63139
32965,20278
29156,59662
24099,76997
10915,5797
9233,5894
28760,47923
9037,26012
872,78603
9335,805
19202,89151
47518,10934
21622,33063
49461,49837
8054,14676
37503,50316
45361,1529
37611,53216
32225,8412
11732,51154
14735,94655
16311,22340
18199,89586
4351,73268
23614,99105
14462,66307
21459,57100
27503,82843
31558,27460
20632,53495
18656,41294
48155,90100
36001,30165
2158,781
32394,58555
49185,83394
2690,85009
12691,26365
33275,53434
17410,43477
4840,25031
21271,98071
20590,81468
22654,29705
47109,88643
47409,12050
31678,88572
19807,52929
27412,65632
46886,87579
9919,69678
5710,41832
24908,6405
22851,49044
34658,24284
42443,96195
23234,3950
11419,10604
20760,70046
46252,96898
19836,27079
32560,31177
48928,96882
361,8284
27286,99512
33759,40653
28997,47286
17067,91242
47531,25448
13889,64805
48617,12279
21397,22253
598,49058
19430,68469
5510,92902
6256,93206
3668,42964
16628,26437
8498,72998
48435,20857
28350,14822
31913,3528
39813,73101
16313,62207
22877,38474
14493,46634
25107,38262
5413,90421
42118,88975
28958,80338
26109,9882
30077,41014
10816,87564
6686,67685
20293,83075
4098,63905
9017,36170
30797,23829
21877,57552
3947,31955
13207,9431
1077,1630
39357,72735
6194,39245
45964,18034
35503,68195
35527,3921
8596,28501
46079,62955
23098,72708
31137,4954
7249,88768
21996,62897
14857,79990
5639,20847
20748,92587
23628,60411
22078,2766
810,11617
40649,52065
12384,35242
34129,73547
45947,61935
13517,3790
6257,59991
7056,39740
4883,14935
39698,5152
18363,87705
36823,72894
27183,80282
40092,36477
5939,64297
33774,4376
17121,65415
40811,19549
35552,3619
30337,3762
32731,30810
19910,74187
7747,71580
14506,42312
25473,24423
18879,64025
7550,78972
24374,93712
17563,92981
44576,90630
22185,34989
1035,35305
20431,15345
13201,92848
16814,34418
39200,76154
31547,85425
10568,91774
13898,59138
32772,32945
27085,54583
7979,47594
12257,76020
2544,36549
46572,43743
16850,32369
16733,61477
47019,39388
26895,30740
22904,32839
34999,12255
37406,46868
21580,84313
4425,75499
38588,58665
18213,84385
30793,10942
20121,21972
35513,15226
22375,34845
30021,29572
36094,25346
31977,81383
8994,33165
42047,3800
21456,66497
44092,59526
5338,32946
5048,99202
11439,14695
43299,94665
6433,57709
26461,88720
28785,75426
10149,92697
34766,47978
46105,76891
30033,31122
18027,61838
49004,44832
32057,4778
30739,42951
6486,97661
16328,55937
8090,7813
6171,81767
26158,56561
36402,61005
1872,80315
14878,5554
38256,11861
44464,61407
26601,80842
5896,32442
44580,77746
38857,28743
33633,60027
4089,5934
31315,43455
14191,38061
30707,52396
1732,2659
34867,58800
9857,77245
36121,78528
24662,2465
44827,62167
24568,94795
11651,75895
28441,84530
22976,42674
25375,87492
1325,92195
42942,35421
7769,23681
40838,22462
22007,87785
3351,51669
3398,13013
29093,37292
14203,62900
7954,11480
22356,33576
22048,81989
12112,22160
47553,57007
41046,22755
22246,1019
8828,21953
43277,15271
28023,4248
47964,23544
24973,85911
23854,75582
10962,15848
48216,23718
48438,36178
28757,31241
21141,28329
42214,82802
38221,52037
43588,39900
32185,2443
15926,52531
12076,58993
40502,43114
20611,78808
36664,38892
21311,57597
49828,56356
39770,93591
37349,69929
19624,10810
18353,1402
12258,46500
29602,93410
34553,59479
30686,36796
3592,67224
7414,61199
24255,4744
12723,10188
47885,20179
7660,14822
43415,17870
20268,84922
46331,43307
30857,3417
32904,6228
43407,68486
46542,21098
7728,46112
31595,60001
12821,74957
49873,30803
37522,56991
19552,10551
3634,79236
5918,37003
40749,35559
9561,70099
33045,78303
8891,48560
5804,40843
44925,70535
39154,14800
25883,31480
36605,55538
26356,66619
35568,62865
21449,87115
7763,37941
39347,76289
26473,32429
10793,16830
21505,4972
46322,26175
35342,66099
39486,14086
41748,12579
35949,53392
43948,90099
23259,41655
3157,72975
26301,10876
43064,24136
6603,12176
441,11825
282,41369
28533,39348
48244,42504
15301,53606
13802,15212
33003,28419
24671,96542
49820,94783
45789,41082
3083,12793
23678,35577
38420,4943
5328,65946
43375,60971
21769,71852
17487,40432
41832,46164
7848,9581
46018,94479
13936,67122
19974,88000
46461,73642
28584,22146
8227,50972
19287,24446
7010,43281
28526,59660
4062,29320
1144,57403
27188,5685
18985,33486
9772,27684
13652,76517
15910,8756
39143,28650
26665,8884
17294,63381
41263,56907
48051,67931
19226,57273
31393,75621
43150,8446
4755,13037
28782,78849
23829,21458
27220,621
34018,59987
17440,90033
15641,74550
11454,14184
45277,34082
26815,84272
2131,77111
7749,78719
42183,29636
12485,13609
36680,79325
21574,69108
45186,71547
38438,13385
38918,73115
21955,51656
25372,94553
3591,28991
46112,21449
17689,42222
45273,25585
22567,20830
16649,59401
38535,80068
34770,88719
15624,15627
41435,85047
45298,45115
47055,2322
16723,95403
28775,16257
26680,49028
30412,25100
2982,96011
45997,60883
13388,43722
15700,4614
34114,20494
48543,4880
26411,23381
23748,3991
