File,Line,Index,Context
ARA_Garibaldi.html,174,495,"px-Garibaldi_NH_88671.jpg 2x"" data-file-width=""5662"" data-file-h"
ARA_Garibaldi.html,174,518,"pg 2x"" data-file-width=""5662"" data-file-height=""4263"" /></a>"
ARA_Garibaldi.html,221,625,"1-1946%29_crowned.svg.png 2x"" data-file-width=""1500"" data-file-h"
ARA_Garibaldi.html,221,648,"ng 2x"" data-file-width=""1500"" data-file-height=""1000"" />&#160;</"
ARA_Garibaldi.html,243,505,"Flag_of_Argentina.svg.png 2x"" data-file-width=""800"" data-file-he"
ARA_Garibaldi.html,243,527,"png 2x"" data-file-width=""800"" data-file-height=""500"" />&#160;</s"
ARA_Garibaldi.html,262,613,"e_Empire_of_Japan.svg.png 2x"" data-file-width=""900"" data-file-he"
ARA_Garibaldi.html,262,635,"png 2x"" data-file-width=""900"" data-file-height=""600"" />&#160;</s"
ARA_Garibaldi.html,277,607,"_Spanish_Republic.svg.png 2x"" data-file-width=""1200"" data-file-h"
ARA_Garibaldi.html,277,630,"ng 2x"" data-file-width=""1200"" data-file-height=""800"" />&#160;</s"
ARA_Garibaldi.html,366,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
ARA_Garibaldi.html,449,1003,"a href=""https://www.wikidata.org/wiki/Q592715"" title=""Link to co"
ARA_Garibaldi.html,449,1051,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
ARA_Garibaldi.html,449,1095," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
ARA_Garibaldi.html,466,125,"><a href=""https://www.wikidata.org/wiki/Q592715#sitelinks-wikipe"
Schwobsheim.html,6,410,"egories"":[""Coordinates on Wikidata"",""Commons category with page "
Schwobsheim.html,6,465,"ith page title same as on Wikidata"",""All stub articles"",""Commune"
Schwobsheim.html,52,679,"wobsheim_%2867%29.svg.png 2x"" data-file-width=""600"" data-file-he"
Schwobsheim.html,52,701,"png 2x"" data-file-width=""600"" data-file-height=""660"" /></a><br /"
Schwobsheim.html,63,776,"departements-2016.svg.png 2x"" data-file-width=""2000"" data-file-h"
Schwobsheim.html,63,799,"ng 2x"" data-file-width=""2000"" data-file-height=""1922"" /></a>"
Schwobsheim.html,65,390,".svg/12px-Red_pog.svg.png 2x"" data-file-width=""64"" data-file-hei"
Schwobsheim.html,65,411,".png 2x"" data-file-width=""64"" data-file-height=""64"" /></div>"
Schwobsheim.html,83,810,"gion_location_map.svg.png 2x"" data-file-width=""1724"" data-file-h"
Schwobsheim.html,83,833,"ng 2x"" data-file-width=""1724"" data-file-height=""1451"" /></a>"
Schwobsheim.html,85,390,".svg/12px-Red_pog.svg.png 2x"" data-file-width=""64"" data-file-hei"
Schwobsheim.html,85,411,".png 2x"" data-file-width=""64"" data-file-height=""64"" /></div>"
Schwobsheim.html,98,333,"aps, aerial photos, and other data for this location""><span clas"
Schwobsheim.html,98,583,"aps, aerial photos, and other data for this location"">48.2333°N "
Schwobsheim.html,98,1160,"aps, aerial photos, and other data for this location""><span clas"
Schwobsheim.html,98,1410,"aps, aerial photos, and other data for this location"">48.2333°N "
Schwobsheim.html,161,44,"b></sup> French Land Register data, which excludes lakes, ponds,"
Schwobsheim.html,177,421,"59px-Commons-logo.svg.png 2x"" data-file-width=""1024"" data-file-h"
Schwobsheim.html,177,444,"ng 2x"" data-file-width=""1024"" data-file-height=""1376"" /></a></td"
Schwobsheim.html,192,541,".png/45px-BasRhinFlag.png 2x"" data-file-width=""200"" data-file-he"
Schwobsheim.html,192,563,"png 2x"" data-file-width=""200"" data-file-height=""133"" /></a></spa"
Schwobsheim.html,729,18,"<table class=""metadata plainlinks stub"" role=""presen"
Schwobsheim.html,731,570,"ement_fr_Bas-Rhin.svg.png 2x"" data-file-width=""600"" data-file-he"
Schwobsheim.html,731,592,"png 2x"" data-file-width=""600"" data-file-height=""660"" /></a></td>"
Schwobsheim.html,780,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Schwobsheim.html,780,593,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Schwobsheim.html,780,634,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Schwobsheim.html,780,659,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Schwobsheim.html,780,748,"page_title_same_as_on_Wikidata"" title=""Category:Commons category"
Schwobsheim.html,780,818,"page title same as on Wikidata"">Commons category with page title"
Schwobsheim.html,780,872,"page title same as on Wikidata</a></li><li><a href=""/wiki/Catego"
Schwobsheim.html,863,995,"a href=""https://www.wikidata.org/wiki/Q21313"" title=""Link to con"
Schwobsheim.html,863,1042,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Schwobsheim.html,863,1086," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Schwobsheim.html,888,125,"><a href=""https://www.wikidata.org/wiki/Q21313#sitelinks-wikiped"
Arrondissements_of_the_Yvelines_department.html,61,547,"px-Flag_of_France.svg.png 2x"" data-file-width=""900"" data-file-he"
Arrondissements_of_the_Yvelines_department.html,61,569,"png 2x"" data-file-width=""900"" data-file-height=""600"" /></a></spa"
Arrondissements_of_the_Yvelines_department.html,208,41,.658      1 Template:Country_data_France
Arrondissements_of_the_Yvelines_department.html,216,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Arrondissements_of_the_Yvelines_department.html,299,1119,"a href=""https://www.wikidata.org/wiki/Q93953"" title=""Link to con"
Arrondissements_of_the_Yvelines_department.html,299,1166,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Arrondissements_of_the_Yvelines_department.html,299,1210," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Arrondissements_of_the_Yvelines_department.html,316,125,"><a href=""https://www.wikidata.org/wiki/Q93953#sitelinks-wikiped"
Arrondissements_of_the_Yvelines_department.html,343,716,"658      1 Template:Country_data_France"",""  5.66%    1.404      "
L._Fry.html,43,102,"ble class=""plainlinks metadata ambox ambox-style ambox-Cleanup"" "
L._Fry.html,46,341,"g/80px-Edit-clear.svg.png 2x"" data-file-width=""48"" data-file-hei"
L._Fry.html,46,362,".png 2x"" data-file-width=""48"" data-file-height=""48"" /></div>"
L._Fry.html,56,647,"_v_malom_i_antikhrist.jpg 2x"" data-file-width=""3800"" data-file-h"
L._Fry.html,56,670,"pg 2x"" data-file-width=""3800"" data-file-height=""6000"" /></a></td"
L._Fry.html,172,29,"<table class=""plainlinks metadata ambox ambox-style ambox-Clean"
L._Fry.html,175,341,"g/80px-Edit-clear.svg.png 2x"" data-file-width=""48"" data-file-hei"
L._Fry.html,175,362,".png 2x"" data-file-width=""48"" data-file-height=""48"" /></div>"
L._Fry.html,317,227,"ttp://www.ajcarchives.org/AJC_DATA/Files/THR-AF12.PDF"">""Subversi"
L._Fry.html,317,714,F%2Fwww.ajcarchives.org%2FAJC_DATA%2FFiles%2FTHR-AF12.PDF&amp;rf
L._Fry.html,399,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
L._Fry.html,482,975,"a href=""https://www.wikidata.org/wiki/Q3236697"" title=""Link to c"
L._Fry.html,482,1024,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
L._Fry.html,482,1068," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
L._Fry.html,499,125,"><a href=""https://www.wikidata.org/wiki/Q3236697#sitelinks-wikip"
Hepatitis_B_virus.html,51,358,"Hepatitis_B_virus_1.jpg 1.5x"" data-file-width=""327"" data-file-he"
Hepatitis_B_virus.html,51,380,"g 1.5x"" data-file-width=""327"" data-file-height=""404"" /></a></td>"
Hepatitis_B_virus.html,128,390,"/78/HBV.png/440px-HBV.png 2x"" data-file-width=""711"" data-file-he"
Hepatitis_B_virus.html,128,412,"png 2x"" data-file-width=""711"" data-file-height=""452"" /></a>"
Hepatitis_B_virus.html,150,34,nother analysis with a larger data set suggests that Hepatitis B
Hepatitis_B_virus.html,154,451,"/440px-HBV_Genome.svg.png 2x"" data-file-width=""425"" data-file-he"
Hepatitis_B_virus.html,154,473,"png 2x"" data-file-width=""425"" data-file-height=""421"" /></a>"
Hepatitis_B_virus.html,185,474,"440px-HBV_replication.png 2x"" data-file-width=""960"" data-file-he"
Hepatitis_B_virus.html,185,496,"png 2x"" data-file-width=""960"" data-file-height=""720"" /></a>"
Hepatitis_B_virus.html,219,1377,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,219,1399,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,220,1328,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,220,1350,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,227,1845,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,227,1867,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,233,1363,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,233,1385,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,234,1249,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,234,1271,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,235,1429,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,235,1451,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,237,1243,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,237,1265,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,243,1238,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,243,1260,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,244,1050,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,244,1072,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,246,1279,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,246,1301,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,247,1235,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,247,1257,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,248,1299,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,248,1321,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,249,1320,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,249,1342,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,250,1311,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,250,1333,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,251,1255,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,251,1277,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,252,1277,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,252,1299,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,256,1321,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,256,1343,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,257,988,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
Hepatitis_B_virus.html,257,1010,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
Hepatitis_B_virus.html,1001,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Hepatitis_B_virus.html,1084,1019,"a href=""https://www.wikidata.org/wiki/Q6844"" title=""Link to conn"
Hepatitis_B_virus.html,1084,1065,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Hepatitis_B_virus.html,1084,1109," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Hepatitis_B_virus.html,1109,125,"><a href=""https://www.wikidata.org/wiki/Q6844#sitelinks-wikipedi"
Jordan_Steel.html,49,354,"/JORDAN_STEEL_LOGO2.png 1.5x"" data-file-width=""348"" data-file-he"
Jordan_Steel.html,49,376,"g 1.5x"" data-file-width=""348"" data-file-height=""98"" /></a></td>"
Jordan_Steel.html,82,18,"<table class=""metadata plainlinks stub"" role=""presen"
Jordan_Steel.html,84,479,"and_map_of_Jordan.svg.png 2x"" data-file-width=""547"" data-file-he"
Jordan_Steel.html,84,501,"png 2x"" data-file-width=""547"" data-file-height=""603"" /></a></td>"
Jordan_Steel.html,133,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Jordan_Steel.html,216,999,"a href=""https://www.wikidata.org/wiki/Q6277031"" title=""Link to c"
Jordan_Steel.html,216,1048,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Jordan_Steel.html,216,1092," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Jordan_Steel.html,233,124,"><a href=""https://www.wikidata.org/wiki/Q6277031#sitelinks-wikip"
Central_Luzon.html,6,412,"egories"":[""Coordinates on Wikidata"",""Articles containing non-Eng"
Central_Luzon.html,6,606,"ith page title same as on Wikidata"",""Central Luzon"",""Regions of "
Central_Luzon.html,59,655,"hurch_in_Malolos_City.JPG 2x"" data-file-width=""4272"" data-file-h"
Central_Luzon.html,59,678,"PG 2x"" data-file-width=""4272"" data-file-height=""2848"" /></a></td"
Central_Luzon.html,64,542,"ic%2CZambalejf6679_07.JPG 2x"" data-file-width=""4608"" data-file-h"
Central_Luzon.html,64,565,"PG 2x"" data-file-width=""4608"" data-file-height=""3456"" /></a></td"
Central_Luzon.html,65,568,"_Pinatubo_20081229_02.jpg 2x"" data-file-width=""3072"" data-file-h"
Central_Luzon.html,65,591,"pg 2x"" data-file-width=""3072"" data-file-height=""2304"" /></a></td"
Central_Luzon.html,78,397,"Ph_locator_region_3.png 1.5x"" data-file-width=""300"" data-file-he"
Central_Luzon.html,78,419,"g 1.5x"" data-file-width=""300"" data-file-height=""440"" /></a><br /"
Central_Luzon.html,82,367,"aps, aerial photos, and other data for this location""><span clas"
Central_Luzon.html,82,613,"aps, aerial photos, and other data for this location"">15.47°N 12"
Central_Luzon.html,82,1187,"aps, aerial photos, and other data for this location""><span clas"
Central_Luzon.html,82,1433,"aps, aerial photos, and other data for this location"">15.47°N 12"
Central_Luzon.html,254,481,"80px-Ph_central_luzon.png 2x"" data-file-width=""536"" data-file-he"
Central_Luzon.html,254,503,"png 2x"" data-file-width=""536"" data-file-height=""467"" /></a>"
Central_Luzon.html,623,421,"59px-Commons-logo.svg.png 2x"" data-file-width=""1024"" data-file-h"
Central_Luzon.html,623,444,"ng 2x"" data-file-width=""1024"" data-file-height=""1376"" /></a></td"
Central_Luzon.html,629,513,"yage-Logo-v3-icon.svg.png 2x"" data-file-width=""193"" data-file-he"
Central_Luzon.html,629,535,"png 2x"" data-file-width=""193"" data-file-height=""193"" /></a></td>"
Central_Luzon.html,650,635,"f_the_Philippines.svg.png 2x"" data-file-width=""900"" data-file-he"
Central_Luzon.html,650,657,"png 2x"" data-file-width=""900"" data-file-height=""450"" /></a></spa"
Central_Luzon.html,666,430,"2/Ph_locator_region_3.png 2x"" data-file-width=""300"" data-file-he"
Central_Luzon.html,666,452,"png 2x"" data-file-width=""300"" data-file-height=""440"" /></a></div"
Central_Luzon.html,964,573,"f_the_Philippines.svg.png 2x"" data-file-width=""822"" data-file-he"
Central_Luzon.html,964,595,"png 2x"" data-file-width=""822"" data-file-height=""912"" />&#160;&#1"
Central_Luzon.html,980,607,"f_the_Philippines.svg.png 2x"" data-file-width=""822"" data-file-he"
Central_Luzon.html,980,629,"png 2x"" data-file-width=""822"" data-file-height=""912"" /></a><br /"
Central_Luzon.html,982,741,"Provinces_and_Regions.png 2x"" data-file-width=""1000"" data-file-h"
Central_Luzon.html,982,764,"ng 2x"" data-file-width=""1000"" data-file-height=""1560"" /></a></di"
Central_Luzon.html,1257,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
Central_Luzon.html,1257,650,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
Central_Luzon.html,1257,691,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
Central_Luzon.html,1257,716,"idata"">Coordinates on Wikidata</a></li><li><a href=""/wiki/Catego"
Central_Luzon.html,1257,1366,"page_title_same_as_on_Wikidata"" title=""Category:Commons category"
Central_Luzon.html,1257,1436,"page title same as on Wikidata"">Commons category with page title"
Central_Luzon.html,1257,1490,page title same as on Wikidata</a></li></ul></div></div>				<div
Central_Luzon.html,1340,1003,"a href=""https://www.wikidata.org/wiki/Q13617"" title=""Link to con"
Central_Luzon.html,1340,1050,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
Central_Luzon.html,1340,1094," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
Central_Luzon.html,1365,125,"><a href=""https://www.wikidata.org/wiki/Q13617#sitelinks-wikiped"
Jack_Graham_(pastor).html,43,102,"ble class=""plainlinks metadata ambox ambox-content ambox-BLP_sou"
Jack_Graham_(pastor).html,46,386,"x-Ambox_important.svg.png 2x"" data-file-width=""40"" data-file-hei"
